lon,lat,TWID,NFH,RESULT,DESCP,vill
90.709531,23.340558,V11072013,405,N,Adarsha school,V11
90.708974,23.340724,V11072023,405,,,V11
90.708891,23.340421,V11072030,405,N,,V11
90.709028,23.340198,V11072040,456,,,V11
90.709501,23.340059,V11072050,455,N,,V11
90.709531,23.340169,V11072060,395,N,,V11
90.709531,23.340143,V11072070,395,N,,V11
90.705305,23.338975,V11030020,176,N,,V11
90.705534,23.339031,V11030030,568,N,,V11
90.705923,23.339031,V11031010,606,N,,V11
90.705503,23.338975,V11030010,176,N,,V11
90.705862,23.339004,V11028010,169,N,,V11
90.705923,23.338754,V11027010,168,N,,V11
90.705587,23.338809,V11029010,172,N,,V11
90.705694,23.339198,V11029020,173,N,,V11
90.705618,23.339364,V11062010,175,Y,,V11
90.705282,23.339364,V11062020,553,N,,V11
90.704839,23.339475,V11032010,191,,,V11
90.704672,23.339837,V11032020,190,N,,V11
90.705251,23.339338,V11062030,386,N,,V11
90.704839,23.340003,V11032030,188,N,,V11
90.704778,23.340114,V11068010,179,N,,V11
90.704809,23.340143,V11065010,180,N,,V11
90.704893,23.340198,V11065020,558,N,,V11
90.704694,23.339975,V11032040,629,N,,V11
90.704694,23.340448,V11032050,183,,,V11
90.704778,23.340392,V11032060,181,N,,V11
90.705145,23.339837,V11067010,178,N,,V11
90.704557,23.340059,V11067020,480,N,,V11
90.703977,23.339143,V11034010,206,N,,V11
90.704084,23.338948,V11034020,445,N,,V11
90.704168,23.339198,V11034030,207,N,,V11
90.704420,23.338781,V11035010,526,,,V11
90.704588,23.338615,V11035020,213,,,V11
90.705030,23.338699,V11036010,223,N,,V11
90.704916,23.338588,V11036020,518,,,V11
90.705084,23.338310,V11036030,221,N,,V11
90.704725,23.338060,V11069010,227,N,,V11
90.704893,23.337337,V11038011,234,Y,MOSQUE,V11
90.704916,23.337613,V11038010,234,Y,,V11
90.704641,23.337476,V11038020,246,Y,,V11
90.704809,23.337587,V11038030,244,N,,V11
90.704450,23.337365,V11038040,245,,,V11
90.703726,23.337003,V11042010,257,Y,,V11
90.703947,23.336921,V11040010,601,,,V11
90.704138,23.336782,V11043010,535,N,,V11
90.702116,23.336753,V11070010,341,N,,V11
90.701948,23.337142,V11071010,600,N,,V11
90.701803,23.337032,V11071020,600,,,V11
90.701948,23.337032,V11071030,596,N,,V11
90.702337,23.337865,V11070020,547,,,V11
90.702306,23.337589,V11071040,547,N,Water  Supply,V11
90.702200,23.337865,V11071050,547,N,Water Supply,V11
90.702589,23.337476,V11071018,509,N,wapda Narsary,V11
90.703138,23.337253,V11071060,381,N,,V11
90.703031,23.337447,V11071070,381,N,,V11
90.703222,23.337198,V11071080,381,,,V11
90.702116,23.337894,V11070030,547,N,,V11
90.701643,23.335698,V11076010,438,N,K.C-QR.,V11
90.701391,23.335809,V11076015,438,Y,K.C.Storase OFFICE,V11
90.702032,23.335975,V11052010,290,Y,,V11
90.702085,23.335698,V11052020,294,,,V11
90.702055,23.335420,V11051010,310,Y,,V11
90.702001,23.335475,V11051020,300,Y,,V11
90.701528,23.336032,V11051030,299,,,V11
90.702169,23.335004,V11051040,298,Y,,V11
90.702474,23.335309,V11051050,304,Y,,V11
90.702307,23.334670,V11050010,317,Y,,V11
90.702200,23.334670,V11050020,318,Y,,V11
90.702390,23.334810,V11050030,320,Y,,V11
90.702642,23.334949,V11049010,312,N,,V11
90.701971,23.336477,V11052040,559,N,,V11
90.701971,23.336282,V11052013,290,,,V11
90.702360,23.336393,V11052030,515,N,,V11
90.704199,23.334810,V11047010,502,Y,,V11
90.705000,23.335143,V11046010,335,,,V11
90.705229,23.335391,V11046020,336,,,V11
90.703832,23.335393,V11045010,268,Y,,V11
90.704221,23.336004,V11044010,259,Y,,V11
90.703863,23.336004,V11044020,263,Y,,V11
90.703832,23.336169,V11054010,258,N,,V11
90.703527,23.334892,V11075010,425,N,,V11
90.703527,23.334865,V11079010,450,N,,V11
90.703138,23.337726,V11071090,381,,,V11
90.707891,23.337587,V11023010,135,Y,,V11
90.707449,23.337282,V11023020,137,,,V11
90.707754,23.336948,V11023011,137,,,V11
90.709142,23.338199,V11066010,108,N,,V11
90.709501,23.339338,V11019050,557,N,,V11
90.703916,23.340171,V11056010,202,N,,V11
90.703725,23.339254,V11056020,202,,,V11
90.703115,23.337865,V11056030,435,,,V11
90.707281,23.341642,V11061010,65,N,,V11
90.706892,23.341642,V11061020,486,Y,,V11
90.707532,23.341449,V11013010,73,N,,V11
90.707616,23.341365,V11016018,81,,,V11
90.707944,23.340532,V11012010,61,N,,V11
90.706083,23.340671,V11082010,498,,,V11
90.706922,23.334949,V11023030,137,,,V11
90.702726,23.338393,V11056015,435,,,V11
90.702085,23.337060,V11070015,547,,,V11
90.701086,23.337671,V11070012,547,Y,Bazar,V11
90.700498,23.339477,V11070022,547,,bazar,V11
90.701170,23.337476,V11070032,547,N,bazar,V11
90.701811,23.337560,V11070042,547,Y,bazar,V11
90.702116,23.337920,V11070052,547,,bazar,V11
90.701696,23.338115,V11070062,547,N,bazar,V11
90.702276,23.338002,V11070018,547,Y,Mohila Rest House,V11
90.707754,23.338559,V11022030,115,N,,V11
90.706228,23.338254,V11026070,158,,,V11
90.706701,23.334949,V11026018,158,,sorhab molla,V11
90.706503,23.337503,V11026028,158,,sorhab molla,V11
90.707670,23.335615,V11023040,137,N,Near BRAC School,V11
90.703726,23.335754,V11045020,265,,,V11
90.703199,23.336532,V11043020,276,Y,,V11
90.702665,23.336587,V11043030,287,N,,V11
90.703222,23.336143,V11043040,283,N,,V11
90.701069,23.335717,V10074010,346,N,,V10
90.701427,23.335133,V10005010,428,N,,V10
90.701374,23.334883,V10003010,23,Y,,V10
90.701290,23.334883,V10003020,22,Y,,V10
90.701091,23.334994,V10002010,19,Y,,V10
90.700870,23.335049,V10063010,17,Y,,V10
90.701175,23.335411,V10071010,330,,,V10
90.701236,23.335327,V10001010,322,N,,V10
90.700931,23.335299,V10001020,421,Y,,V10
90.700733,23.335188,V10001030,11,Y,,V10
90.700512,23.334938,V10001040,15,Y,,V10
90.698291,23.333079,V10059010,262,Y,,V10
90.697788,23.333300,V10033010,354,N,,V10
90.697704,23.333411,V10033020,268,Y,,V10
90.697979,23.333382,V10033030,267,Y,,V10
90.697902,23.333021,V10033040,264,N,,V10
90.697620,23.333050,V10033050,271,,,V10
90.697673,23.333245,V10033060,269,Y,,V10
90.697536,23.333300,V10033070,271,,,V10
90.697536,23.332966,V10033080,360,Y,,V10
90.697620,23.332855,V10033090,272,Y,,V10
90.697841,23.332884,V10033100,263,Y,,V10
90.700679,23.335940,V10049010,2,Y,,V10
90.700397,23.335717,V10052010,4,Y,,V10
90.700176,23.335800,V10052020,310,Y,,V10
90.700397,23.335800,V10049020,3,Y,,V10
90.700428,23.335633,V10051010,6,Y,,V10
90.700039,23.335633,V10051020,315,N,,V10
90.699985,23.335522,V10051030,315,Y,,V10
90.699848,23.335551,V10050018,315,Y,BRAC Bachelor Qr.,V10
90.699787,23.335217,V10050028,315,Y,RAJMOHOL-C-HALL,V10
90.699207,23.334357,V10044010,129,Y,,V10
90.699291,23.333494,V10043010,132,Y,,V10
90.699260,23.333828,V10043020,130,Y,,V10
90.697620,23.334107,V10033011,354,,MOSQUE,V10
90.697208,23.333910,V10033021,354,Y,MOSQUE,V10
90.699985,23.333216,V10042010,137,Y,,V10
90.699871,23.333132,V10042020,138,Y,,V10
90.699901,23.333021,V10042030,139,Y,,V10
90.699512,23.332993,V10042040,136,,,V10
90.701511,23.333300,V10042050,141,Y,,V10
90.698818,23.332411,V10036010,323,Y,,V10
90.699123,23.332327,V10036020,186,Y,,V10
90.698955,23.331606,V10037010,182,Y,,V10
90.698787,23.331717,V10037020,309,Y,,V10
90.698902,23.331106,V10037030,180,N,,V10
90.699009,23.331356,V10037040,180,,,V10
90.697956,23.332466,V10033110,271,,,V10
90.697651,23.332716,V10033120,345,,,V10
90.695896,23.330189,V10073010,344,N,,V10
90.696148,23.329800,V10023010,232,Y,,V10
90.696010,23.329411,V10022010,238,,,V10
90.695728,23.329495,V10022020,237,Y,,V10
90.695926,23.329134,V10022030,239,N,,V10
90.695675,23.329272,V10022040,239,N,,V10
90.696590,23.328217,V10022013,239,N,PRIMARY SCHOOL,V10
90.697674,23.327606,V10021010,413,N,,V10
90.697285,23.328051,V10021020,103,,,V10
90.697674,23.328551,V10021030,94,N,,V10
90.698063,23.328106,V10021040,105,,,V10
90.698673,23.328800,V10021050,96,,,V10
90.700207,23.330271,V10013010,81,,,V10
90.699733,23.330578,V10013020,83,Y,,V10
90.699733,23.330357,V10013030,311,Y,,V10
90.700008,23.330271,V10013040,82,,,V10
90.697979,23.332051,V10035010,192,Y,,V10
90.697902,23.331772,V10035020,193,Y,,V10
90.697231,23.332217,V10032020,259,,,V10
90.697262,23.331993,V10065010,331,Y,,V10
90.697620,23.331856,V10062010,339,Y,,V10
90.696453,23.330717,V10028010,246,Y,,V10
90.696537,23.331133,V10028020,248,Y,,V10
90.696285,23.331022,V10028030,249,Y,,V10
90.696369,23.330660,V10028011,246,N,MOSQUE,V10
90.696316,23.331133,V10029010,250,Y,,V10
90.696178,23.331383,V10029020,251,N,,V10
90.696590,23.331244,V10029030,252,Y,,V10
90.696705,23.331356,V10029040,324,Y,,V10
90.697010,23.331244,V10029050,253,N,,V10
90.696789,23.332051,V10064010,257,Y,,V10
90.696926,23.331606,V10029018,253,,,V10
90.696483,23.331578,V10053010,254,Y,,V10
90.695896,23.332440,V10058010,275,Y,,V10
90.693981,23.332939,V10047010,285,,,V10
90.694118,23.332995,V10047020,283,Y,,V10
90.694484,23.333079,V10047030,289,Y,,V10
90.694370,23.333273,V10078010,398,Y,,V10
90.694339,23.334439,V10046010,299,N,,V10
90.694645,23.334606,V10045010,293,N,,V10
90.694812,23.334717,V10045020,293,,,V10
90.697040,23.331162,V10025010,304,Y,,V10
90.697262,23.330967,V10025020,205,Y,,V10
90.697452,23.330523,V10025030,208,Y,,V10
90.697651,23.330883,V10025040,203,N,,V10
90.697872,23.330384,V10081010,410,Y,,V10
90.697925,23.329994,V10024010,216,Y,,V10
90.697262,23.329829,V10024020,222,Y,,V10
90.697284,23.329634,V10024030,223,Y,,V10
90.697429,23.330107,V10024040,218,Y,,V10
90.698902,23.329689,V10014010,89,Y,,V10
90.698787,23.329966,V10014020,384,N,,V10
90.699314,23.329661,V10015010,86,Y,,V10
90.699535,23.328661,V10017010,126,Y,,V10
90.699955,23.328856,V10017020,123,Y,,V10
90.700039,23.328467,V10018010,120,,,V10
90.696506,23.330218,V10026010,245,Y,,V10
90.696567,23.330160,V10026020,244,Y,,V10
90.695621,23.330134,V10083010,435,,,V10
90.695560,23.329245,V10022050,240,N,,V10
90.695255,23.329521,V10022012,240,N,BAZAR,V10
90.700512,23.326716,V10020010,107,,,V10
90.700870,23.326050,V10016010,92,,,V10
90.701069,23.325882,V10016020,341,Y,MISSING  TW.,V10
90.700703,23.327105,V10057010,300,,,V10
90.700512,23.327021,V10057020,109,Y,,V10
90.700176,23.327273,V10019010,110,Y,,V10
90.700374,23.328244,V10018020,112,N,,V10
90.700985,23.329579,V10012010,80,,,V10
90.700626,23.330578,V10041010,153,Y,INTERNAL Migration,V10
90.700481,23.331578,V10040010,63,Y,,V10
90.701511,23.332632,V10041020,152,Y,,V10
90.700512,23.332049,V10041018,152,Y,For  IRRI-FISHERY,V10
90.700626,23.331827,V10041011,152,,MOSQUE,V10
90.701732,23.332301,V10010010,57,Y,,V10
90.701732,23.331938,V10010020,58,Y,,V10
90.702038,23.332049,V10010030,52,Y,,V10
90.702488,23.331993,V10010040,55,Y,,V10
90.702541,23.332522,V10009010,49,,,V10
90.702404,23.332743,V10009020,44,Y,,V10
90.698063,23.332606,V10066010,261,Y,,V10
90.698261,23.332829,V10066020,62,,,V10
90.694873,23.334801,V10045030,295,,,V10
90.694980,23.335606,V10045040,295,,,V10
90.696506,23.335133,V10045060,295,,INTERNAL Migration,V10
90.696872,23.334967,V10045070,295,,INTERNAL Migation,V10
90.697513,23.335633,V10044020,129,,,V10
90.697757,23.335856,V10044030,129,,INTERNAL Migration,V10
90.698177,23.334883,V10044012,129,Y,SHOP,V10
90.698146,23.333550,V10054010,332,N,,V10
90.698063,23.333634,V10054020,332,Y,,V10
90.697673,23.333744,V10072018,332,,,V10
90.697841,23.333468,V10072028,332,,,V10
90.697872,23.333523,V10072038,332,,,V10
90.701542,23.334383,V10006010,29,Y,,V10
90.701458,23.334189,V10006020,30,Y,,V10
90.701816,23.334105,V10007010,34,,,V10
90.701954,23.333855,V10007020,35,Y,,V10
90.701236,23.336300,V10068010,376,N,,V10
90.701763,23.333771,V10007030,36,,,V10
90.701015,23.333550,V10008010,38,Y,,V10
90.701374,23.333245,V10008020,41,Y,,V10
90.701290,23.333466,V10008030,42,Y,,V10
90.701763,23.330855,V10011010,77,Y,,V10
90.701511,23.330744,V10011020,66,Y,,V10
90.701542,23.330716,V10011030,68,Y,,V10
90.702015,23.330607,V10011040,72,,,V10
90.702038,23.330189,V10011050,71,N,,V10
90.701732,23.330382,V10011011,70,Y,MOJJID,V10
90.700458,23.330468,V10041013,153,,,V10
90.700008,23.331133,V10038010,172,Y,,V10
90.699703,23.331217,V10038020,171,,,V10
90.699650,23.331328,V10038030,175,Y,,V10
90.699566,23.331522,V10038040,170,Y,,V10
90.700069,23.331633,V10039010,161,Y,,V10
90.699764,23.331772,V10048010,162,Y,,V10
90.699703,23.331856,V10048020,163,Y,,V10
90.699901,23.332300,V10048030,164,Y,,V10
90.699817,23.332466,V10048040,165,Y,,V10
90.699703,23.332300,V10048050,165,,,V10
90.699596,23.331856,V10048060,169,Y,,V10
90.699619,23.331551,V10048070,169,,,V10
90.701374,23.336077,V10068020,1,N,,V10
90.698482,23.332550,V10036030,323,Y,,V10
90.701008,23.329632,V10012018,80,Y,IRRIGATION,V10
90.699482,23.330050,V10085010,390,Y,IN Migration,V10
90.699260,23.331412,V10037018,178,,,V10
90.698955,23.332133,V10036018,178,,,V10
90.700206,23.335800,V10060010,3,N,Suraya Begub,V10
90.734456,23.349115,V82010010,86,Y,,V82
90.734403,23.349283,V82010020,84,Y,,V82
90.734571,23.349312,V82010030,80,N,,V82
90.733877,23.349226,V82011010,89,N,,V82
90.734815,23.350061,V82009010,76,Y,,V82
90.734792,23.350033,V82009011,349,N,,V82
90.734624,23.350506,V82009020,75,N,,V82
90.734846,23.350811,V82008010,74,Y,,V82
90.734876,23.350866,V82008020,71,Y,,V82
90.735036,23.351005,V82008030,68,N,,V82
90.734540,23.351116,V82008040,66,N,,V82
90.734762,23.351200,V82008050,65,Y,,V82
90.734678,23.351450,V82008060,64,N,,V82
90.733678,23.351532,V82007010,59,Y,,V82
90.733457,23.351450,V82007020,58,N,,V82
90.733205,23.351366,V82007030,57,Y,,V82
90.733343,23.351116,V82007040,56,Y,,V82
90.733457,23.350700,V82008070,72,,,V82
90.735677,23.349255,V82010040,85,Y,,V82
90.736707,23.349255,V82043010,318,Y,,V82
90.739072,23.348923,V82019021,139,,,V82
90.738904,23.349117,V82019012,139,,,V82
90.738683,23.348505,V82024010,183,Y,,V82
90.737653,23.348116,V82025010,191,Y,,V82
90.737066,23.348589,V82025020,203,,,V82
90.736928,23.348560,V82025030,208,Y,,V82
90.736822,23.348200,V82025040,206,Y,,V82
90.734846,23.347477,V82012010,91,N,,V82
90.734739,23.346866,V82013010,93,N,,V82
90.735624,23.344810,V82014010,110,Y,,V82
90.738927,23.351562,V82029010,241,Y,,V82
90.739293,23.351227,V82029020,232,Y,,V82
90.739263,23.352840,V82030010,252,,,V82
90.739263,23.352894,V82030020,250,,,V82
90.739316,23.353062,V82030030,251,Y,,V82
90.738706,23.354395,V82031010,258,Y,,V82
90.739064,23.354755,V82031020,253,,,V82
90.739064,23.354923,V82031030,255,N,,V82
90.739126,23.354813,V82031040,157,N,,V82
90.739599,23.354256,V82031050,257,,,V82
90.738706,23.354395,V82031011,258,N,,V82
90.737958,23.354866,V82031013,258,Y,,V82
90.737569,23.356701,V82032010,274,N,,V82
90.737653,23.356478,V82032020,275,N,,V82
90.737455,23.356590,V82032030,272,Y,,V82
90.737844,23.356701,V82032040,316,,,V82
90.737844,23.356701,V82032050,268,N,,V82
90.737790,23.356783,V82032060,269,N,,V82
90.737653,23.357006,V82032011,271,,,V82
90.737958,23.356951,V82032070,266,,,V82
90.737043,23.349312,V82026010,211,N,,V82
90.735204,23.352255,V82004010,42,N,,V82
90.735036,23.352144,V82004020,41,Y,,V82
90.735036,23.352312,V82004030,39,N,,V82
90.735097,23.352615,V82004040,38,N,,V82
90.734876,23.352699,V82004050,28,N,,V82
90.734731,23.352728,V82004060,28,,,V82
90.735761,23.352283,V82005010,43,Y,,V82
90.736181,23.350311,V82006010,53,,,V82
90.736265,23.349893,V82037010,296,Y,,V82
90.737539,23.349701,V82027010,223,Y,,V82
90.737707,23.350256,V82028010,224,N,,V82
90.737485,23.350506,V82028020,224,Y,,V82
90.737707,23.350866,V82028030,225,Y,,V82
90.737401,23.350700,V82028040,225,,,V82
90.738538,23.350866,V82044010,331,,,V82
90.738454,23.352200,V82043020,343,N,MISSING  TW.,V82
90.738317,23.350033,V82028050,229,,,V82
90.743374,23.347430,VBB045010,553,N,,VBB
90.744068,23.347680,VBB041010,560,,,VBB
90.743511,23.346513,VBB043010,534,N,,VBB
90.746235,23.345737,VBB040010,522,N,,VBB
90.746212,23.345931,VBB040020,519,N,,VBB
90.746014,23.346070,VBB040030,525,N,,VBB
90.746266,23.346152,VBB040040,531,N,,VBB
90.746067,23.346263,VBB040060,528,N,,VBB
90.743961,23.348125,VBB047010,799,,,VBB
90.747349,23.347238,VBB097010,514,N,,VBB
90.747151,23.347348,VBB097020,514,Y,,VBB
90.748570,23.347430,VBB038010,458,Y,,VBB
90.748791,23.347320,VBB038020,454,Y,,VBB
90.748264,23.346626,VBB037010,451,Y,,VBB
90.748432,23.346181,VBB037020,450,Y,,VBB
90.748738,23.343070,VBB025010,289,Y,,VBB
90.747876,23.342210,VBB024010,306,,,VBB
90.748013,23.342292,VBB024020,305,,,VBB
90.748463,23.341792,VBB023010,298,N,,VBB
90.748410,23.341764,VBB023020,299,N,,VBB
90.748684,23.341487,VBB023030,293,Y,,VBB
90.750210,23.345792,VBB034010,286,Y,,VBB
90.749958,23.346710,VBB036010,435,Y,,VBB
90.749653,23.346709,VBB036011,435,,,VBB
90.749294,23.346931,VBB036020,436,Y,,VBB
90.749127,23.346959,VBB036030,444,Y,,VBB
90.749378,23.347125,VBB036040,441,N,,VBB
90.749653,23.347320,VBB036050,439,Y,,VBB
90.749546,23.347099,VBB036060,437,Y,,VBB
90.750157,23.347543,VBB036070,449,Y,,VBB
90.749905,23.347404,VBB036080,448,Y,,VBB
90.750652,23.346710,VBB035010,873,,,VBB
90.750408,23.346738,VBB035020,427,Y,,VBB
90.750103,23.346015,VBB104010,851,,,VBB
90.750874,23.345516,VBB033010,867,Y,,VBB
90.751431,23.345960,VBB031010,789,,,VBB
90.751736,23.345266,VBB029010,238,Y,,VBB
90.751988,23.345321,VBB029020,254,,,VBB
90.751660,23.344850,VBB030010,267,Y,,VBB
90.751881,23.345043,VBB030020,261,,,VBB
90.751209,23.344987,VBB030030,264,Y,,VBB
90.752125,23.346294,VBB028010,233,Y,,VBB
90.752377,23.346015,VBB028020,234,Y,,VBB
90.752766,23.347154,VBB057010,365,Y,,VBB
90.752461,23.347459,VBB057020,357,Y,,VBB
90.752430,23.347627,VBB057030,357,,,VBB
90.751904,23.347709,VBB057013,357,,,VBB
90.753376,23.347015,VBB103010,847,,,VBB
90.754376,23.346349,VBB027010,230,Y,,VBB
90.754963,23.346767,VBB026010,217,Y,,VBB
90.754322,23.347543,VBB058010,337,N,,VBB
90.753986,23.347461,VBB058020,335,,,VBB
90.754017,23.347961,VBB063010,343,,,VBB
90.753712,23.348127,VBB063020,342,N,,VBB
90.753964,23.348295,VBB063030,341,Y,,VBB
90.753681,23.349239,VBB064010,347,,,VBB
90.754765,23.348516,VBB061010,326,N,,VBB
90.754910,23.348295,VBB060010,328,Y,,VBB
90.754543,23.348434,VBB060020,329,Y,,VBB
90.755573,23.347850,VBB059013,330,Y,,VBB
90.755993,23.347600,VBB059011,330,Y,,VBB
90.750767,23.347961,VBB105010,871,Y,,VBB
90.750874,23.347322,VBB056010,426,,,VBB
90.750874,23.348876,VBB055010,370,,,VBB
90.751347,23.349571,VBB065010,374,Y,,VBB
90.751652,23.349431,VBB065020,375,N,,VBB
90.751713,23.349431,VBB065030,376,Y,,VBB
90.751904,23.349765,VBB065040,379,Y,,VBB
90.752041,23.349904,VBB065050,389,Y,,VBB
90.752155,23.349988,VBB065060,389,N,,VBB
90.751461,23.350015,VBB065070,382,,,VBB
90.764797,23.347381,VBB001010,36,Y,,VBB
90.764523,23.347713,VBB001020,32,Y,,VBB
90.764965,23.347547,VBB001030,19,N,,VBB
90.765186,23.347408,VBB001011,19,,,VBB
90.764965,23.347797,VBB001040,18,N,,VBB
90.765217,23.347742,VBB001050,20,Y,,VBB
90.765186,23.347631,VBB001060,22,Y,,VBB
90.765301,23.347797,VBB001070,25,,,VBB
90.765240,23.348047,VBB001080,16,Y,,VBB
90.765103,23.347963,VBB001090,17,Y,,VBB
90.764912,23.348131,VBB001100,5,Y,,VBB
90.765133,23.348076,VBB001110,6,Y,,VBB
90.764301,23.348241,VBB001120,1,Y,,VBB
90.764607,23.348325,VBB001130,4,,,VBB
90.763798,23.346714,VBB090010,37,Y,,VBB
90.763577,23.343658,VBB092010,47,Y,,VBB
90.764218,23.343380,VBB091010,41,Y,,VBB
90.764385,23.343408,VBB091020,40,,,VBB
90.764080,23.343158,VBB091030,39,Y,,VBB
90.762966,23.343074,VBB093010,48,Y,,VBB
90.762104,23.344045,VBB003010,49,,,VBB
90.761135,23.344156,VBB003020,58,N,,VBB
90.761410,23.344213,VBB003030,58,Y,,VBB
90.761379,23.344242,VBB003040,56,,,VBB
90.761273,23.343824,VBB003050,59,Y,,VBB
90.761379,23.344045,VBB003060,51,,,VBB
90.760968,23.342741,VBB006010,61,Y,,VBB
90.760632,23.342907,VBB005010,71,,,VBB
90.760914,23.342657,VBB006020,63,Y,,VBB
90.760968,23.342434,VBB006030,65,Y,,VBB
90.760800,23.344492,VBB094010,75,Y,,VBB
90.759907,23.344518,VBB007010,79,Y,,VBB
90.759571,23.344602,VBB007020,80,Y,,VBB
90.759854,23.344295,VBB007030,77,N,,VBB
90.759823,23.344406,VBB007040,81,Y,,VBB
90.758267,23.342294,VBB012010,117,,,VBB
90.757992,23.342517,VBB012020,121,Y,,VBB
90.757908,23.342462,VBB012030,121,N,,VBB
90.758908,23.341934,VBB012040,131,Y,,VBB
90.758160,23.341794,VBB012050,132,Y,,VBB
90.758274,23.341379,VBB012060,133,N,,VBB
90.757740,23.341211,VBB013010,135,Y,,VBB
90.757435,23.340461,VBB014010,139,Y,,VBB
90.758519,23.340017,VBB014020,978,Y,MISSING  TW.,VBB
90.757855,23.339740,VBB014011,139,Y,,VBB
90.757130,23.340322,VBB014030,141,Y,,VBB
90.757244,23.340517,VBB014040,147,Y,,VBB
90.757328,23.340766,VBB014050,148,Y,,VBB
90.757046,23.340545,VBB014060,156,N,,VBB
90.756802,23.340545,VBB014070,157,Y,,VBB
90.757046,23.340961,VBB014080,155,Y,,VBB
90.756245,23.341266,VBB015010,164,,,VBB
90.756214,23.341461,VBB015020,162,Y,,VBB
90.756436,23.341766,VBB015030,160,N,,VBB
90.755795,23.342016,VBB015040,163,N,,VBB
90.755436,23.339904,VBB016010,171,Y,,VBB
90.753353,23.340738,VBB017010,183,Y,,VBB
90.753186,23.340738,VBB017020,181,Y,,VBB
90.753216,23.340654,VBB017030,179,Y,,VBB
90.751850,23.340793,VBB022010,191,Y,,VBB
90.751820,23.340598,VBB022020,187,Y,,VBB
90.752072,23.340349,VBB022030,184,Y,,VBB
90.753300,23.342239,VBB018010,193,,,VBB
90.753300,23.342044,VBB018020,193,Y,,VBB
90.754299,23.342405,VBB019010,202,Y,,VBB
90.754460,23.343128,VBB019020,194,Y,,VBB
90.754017,23.343128,VBB021010,209,Y,,VBB
90.757099,23.343240,VBB009010,114,Y,,VBB
90.757214,23.343267,VBB099020,113,,,VBB
90.756710,23.343517,VBB010010,106,N,,VBB
90.755551,23.343212,VBB020010,93,,,VBB
90.755657,23.343072,VBB020020,93,Y,,VBB
90.755879,23.344211,VBB008010,90,,,VBB
90.756268,23.344240,VBB008020,90,,,VBB
90.755909,23.344655,VBB008030,85,Y,,VBB
90.755573,23.344516,VBB008040,86,Y,,VBB
90.757962,23.344434,VBB008013,85,,,VBB
90.758496,23.343156,VBB009013,113,,,VBB
90.758709,23.347267,VBB007050,80,Y,,VBB
90.758488,23.346822,VBB108010,959,N,,VBB
90.754543,23.349822,VBB062010,317,Y,,VBB
90.754932,23.349210,VBB062020,315,Y,,VBB
90.755070,23.349460,VBB062030,955,Y,,VBB
90.755016,23.349599,VBB062040,320,Y,,VBB
90.755238,23.349265,VBB062050,311,Y,,VBB
90.755489,23.349183,VBB062060,309,N,,VBB
90.755459,23.349100,VBB062070,325,Y,,VBB
90.755680,23.349294,VBB062080,307,Y,,VBB
90.756794,23.350990,VBB076010,593,,,VBB
90.756657,23.351266,VBB076020,813,N,,VBB
90.756603,23.351266,VBB076030,592,N,,VBB
90.757015,23.351100,VBB076040,591,N,,VBB
90.757015,23.350961,VBB076050,587,N,,VBB
90.757298,23.351072,VBB076060,585,,,VBB
90.757320,23.350851,VBB076011,585,Y,,VBB
90.754292,23.351545,VBB071010,733,Y,,VBB
90.754375,23.351571,VBB071020,736,N,,VBB
90.754292,23.351571,VBB071030,732,Y,,VBB
90.754879,23.351379,VBB071018,732,Y,,VBB
90.754269,23.350767,VBB068010,698,Y,,VBB
90.754849,23.350212,VBB068020,687,Y,,VBB
90.753597,23.352960,VBB089010,747,Y,,VBB
90.753818,23.352765,VBB089020,985,Y,,VBB
90.755154,23.351989,VBB073010,792,N,,VBB
90.755184,23.352573,VBB073020,627,Y,,VBB
90.755848,23.353073,VBB074010,636,Y,,VBB
90.755627,23.353265,VBB074020,639,Y,,VBB
90.755794,23.353267,VBB074030,640,,,VBB
90.756100,23.352739,VBB074018,649,Y,,VBB
90.755627,23.354043,VBB079010,835,,,VBB
90.755573,23.354043,VBB079020,650,Y,,VBB
90.755573,23.354017,VBB079030,654,,,VBB
90.755657,23.354434,VBB080010,658,,,VBB
90.755459,23.354600,VBB080020,659,Y,,VBB
90.755352,23.354711,VBB080030,663,Y,,VBB
90.755596,23.354795,VBB080040,664,Y,,VBB
90.755375,23.354961,VBB080050,669,Y,,VBB
90.755321,23.355100,VBB080060,667,Y,,VBB
90.755848,23.355184,VBB080070,670,,,VBB
90.755932,23.355239,VBB080080,672,Y,,VBB
90.755237,23.355516,VBB081010,673,Y,,VBB
90.755901,23.354795,VBB080011,660,,,VBB
90.756908,23.352991,VBB074011,649,,,VBB
90.758793,23.352268,VBB078010,594,N,,VBB
90.757626,23.352073,VBB077010,607,N,,VBB
90.758045,23.352045,VBB077020,598,N,,VBB
90.757908,23.353046,VBB077011,598,,,VBB
90.754574,23.355016,VBB107010,906,Y,,VBB
90.753490,23.355350,VBB082010,679,Y,,VBB
90.753567,23.355405,VBB082020,676,,,VBB
90.753460,23.355489,VBB082030,678,Y,,VBB
90.753323,23.354516,VBB083010,680,Y,,VBB
90.753155,23.354766,VBB083020,684,Y,,VBB
90.752094,23.355071,VBB084010,775,N,,VBB
90.752155,23.354877,VBB084020,770,Y,,VBB
90.752209,23.354627,VBB084030,768,Y,,VBB
90.751461,23.354183,VBB100010,802,N,,VBB
