lon,lat,PON_ID,BARI,NFH,NAME,SEQNO,DESCP,LMK,vill
90.703694,23.324028,V310774232,V31077,0407,PONDS,4232,WEST  SIDE,183,V31
90.704111,23.323250,V310784233,V31078,0422,PONDS,4233,SOUTH  SIDE,186,V31
90.703722,23.323083,V310794234,V31079,0430,PONDS,4234,WEST  SIDE,190,V31
90.702861,23.323083,V310804235,V31080,0439,PONDS,4235,SOUTH  SIDE,191,V31
90.701722,23.322028,V310814236,V31081,0443,PONDS,4236,SOUTH  SIDE,192,V31
90.701528,23.321750,V310824237,V31082,0444,PONDS,4237,WEST  SIDE,193,V31
90.703222,23.320694,V310834238,V31083,0448,PONDS,4238,SOUTH  SIDE,196,V31
90.701694,23.318583,V310864239,V31086,0469,PONDS,4239,WEST  SIDE,202,V31
90.702139,23.317972,V310874240,V31087,0472,PONDS,4240,WEST  SIDE,203,V31
90.702500,23.317389,V310874241,V31087,0470,PONDS,4241,WEST  SIDE,204,V31
90.701306,23.317028,V310884242,V31088,2001,PONDS,4242,WEST  SIDE,206,V31
90.703639,23.316028,V310934246,V31093,0496,PONDS,4246,SOUTH  SIDE,213,V31
90.703333,23.315333,V310954247,V31095,0499,PONDS,4247,EAST  SIDE,222,V31
90.702556,23.314556,V311004248,V31100,0527,PONDS,4248,WEST  SIDE,223,V31
90.703861,23.314361,V310964249,V31096,0505,PONDS,4249,WEST  SIDE,224,V31
90.703694,23.313806,V310974250,V31097,0515,PONDS,4250,SOUTH  SIDE,225,V31
90.702417,23.314028,V313824251,V31382,0523,PONDS,4251,WEST  SIDE,227,V31
90.702556,23.314333,V310994252,V31099,0524,PONDS,4252,WEST  SIDE,228,V31
90.701444,23.315306,V311014253,V31101,0537,PONDS,4253,WEST  SIDE,229,V31
90.700861,23.315528,V311024254,V31102,0541,PONDS,4254,WEST  SIDE,230,V31
90.700500,23.316278,V311034255,V31103,0546,PONDS,4255,SOUTH  SIDE,231,V31
90.700083,23.315833,V311034256,V31103,0550,PONDS,4256,NORTH  SIDE,232,V31
90.699444,23.316167,V311034257,V31103,0557,PONDS,4257,WEST  SIDE,233,V31
90.699333,23.316167,V311044258,V31104,0560,PONDS,4258,NORTH  SIDE,235,V31
90.699611,23.314917,V311052459,V31105,0579,PONDS,2459,SOUTH  SIDE,238,V31
90.699472,23.314278,V311054260,V31105,0582,PONDS,4260,WEST  SIDE,240,V31
90.699500,23.313222,V311134261,V31113,0640,PONDS,4261,WEST  SIDE,242,V31
90.698611,23.312583,V311114262,V31111,0630,PONDS,4262,EAST  SIDE,245,V31
90.699139,23.312139,V311114263,V31111,0642,PONDS,4263,EAST  SIDE,246,V31
90.699139,23.310167,V311064264,V31106,0585,PONDS,4264,WEST SIDE,247,V31
90.696556,23.301694,V313044510,V31304,1860,PONDS,4510,WEST  SIDE,673,V31
90.696194,23.301333,V313054511,V31305,1851,PONDS,4511,SOUTH  SIDE,674,V31
90.695500,23.301083,V313054512,V31305,1847,PONDS,4512,EAST  SIDE,675,V31
90.694750,23.302222,V313124513,V31312,1861,PONDS,4513,WEST  SIDE,677,V31
90.693944,23.299417,V313134514,V31313,1868,PONDS,4514,EAST  SIDE,679,V31
90.692861,23.301944,V313144515,V31314,1872,PONDS,4515,SOUTH  SIDE,681,V31
90.692139,23.299556,V313154516,V31315,1888,PONDS,4516,NORTH SIDE,682,V31
90.692500,23.299639,V313154517,V31315,1877,PONDS,4517,WEST  SIDE,683,V31
90.692444,23.299667,V313164518,V31316,1892,PONDS,4518,WEST  SIDE,684,V31
90.691722,23.300250,V313174519,V31317,1898,PONDS,4519,SOUTH  SIDE,685,V31
90.691083,23.300222,V313184520,V31318,1904,PONDS,4520,EAST  SIDE,686,V31
90.692944,23.296556,V313944521,V31394,1806,PONDS,4521,SOUTH  SIDE,690,V31
90.698944,23.311417,V311094265,V31109,0600,PONDS,4265,WEST  SIDE,250,V31
90.699472,23.319694,V311304266,V31130,0705,PONDS,4266,WEST  SIDE,253,V31
90.699611,23.319444,V311294267,V31129,0706,PONDS,4267,WEST  SIDE,254,V31
90.700278,23.319861,V311284268,V31128,0709,PONDS,4268,WEST  SIDE,256,V31
90.700500,23.319417,V311274269,V31127,0712,PONDS,4269,WEST  SIDE,257,V31
90.700556,23.319139,V311264270,V31126,0714,PONDS,4270,WEST  SIDE,258,V31
90.699361,23.318444,V311254271,V31125,0701,PONDS,4271,EAST  SIDE,259,V31
90.699389,23.318972,V313214272,V31321,0702,PONDS,4272,WEST  SIDE,260,V31
90.699167,23.318167,V311244273,V31124,0700,PONDS,4273,NORTH  SIDE,262,V31
90.698306,23.318000,V311224274,V31122,0693,PONDS,4274,WEST  SIDE,268,V31
90.698417,23.317083,V311214275,V31121,0690,PONDS,4275,WEST   SIDE,270,V31
90.697917,23.316944,V311204276,V31120,0682,PONDS,4276,WEST  SIDE,272,V31
90.696528,23.317361,V311194277,V31119,0680,PONDS,4277,WEST  SIDE,273,V31
90.699778,23.316278,V311184278,V31118,0675,PONDS,4278,WEST  SIDE,274,V31
90.696194,23.315611,V313924279,V31392,0671,PONDS,4279,SOUTH  SIDE,275,V31
90.697806,23.315639,V311174280,V31117,0666,PONDS,4280,SOUTH  SIDE,278,V31
90.698556,23.315194,V311154281,V31115,0653,PONDS,4281,WEST  SIDE,280,V31
90.697639,23.314750,V314724282,V31472,0652,PONDS,4282,SOUTH  SIDE,282,V31
90.697778,23.313861,V311144283,V31114,2021,PONDS,4283,SOUTH  SIDE,283,V31
90.693111,23.314500,V311434284,V31143,0716,PONDS,4284,SOUTH  SIDE,286,V31
90.692222,23.313306,V311444285,V31144,0732,PONDS,4285,WEST  SIDE,287,V31
90.694056,23.312722,V314014286,V31401,0722,PONDS,4286,NORTH  SIDE,290,V31
90.692694,23.312806,V313724287,V31372,0728,PONDS,4287,SOUTH  SIDE,293,V31
90.692111,23.328833,V311454288,V31145,0735,PONDS,4288,SOUTH  SIDE,294,V31
90.692250,23.311444,V311474289,V31147,0740,PONDS,4289,EAST  SIDE,295,V31
90.692806,23.311750,V311474290,V31147,0736,PONDS,4290,SOUTH  SIDE,296,V31
90.694333,23.311917,V311494291,V31149,0746,PONDS,4291,SOUTH  SIDE,297,V31
90.694556,23.311167,V311484292,V31148,0753,PONDS,4292,SOUTH  SIDE,301,V31
90.694167,23.309611,V311624293,V31162,0769,PONDS,4293,SOUTH  SIDE,306,V31
90.694083,23.309389,V311624294,V31162,0770,PONDS,4294,EAST  SIDE,307,V31
90.695028,23.310306,V311654295,V31165,0782,PONDS,4295,EAST  SIDE,308,V31
90.695528,23.310778,V311654296,V31165,0777,PONDS,4296,EAST  SIDE,310,V31
90.694694,23.311278,V311604297,V31160,0795,PONDS,4297,SOUTH  SIDE,312,V31
90.695083,23.311806,V314344298,V31434,0752,PONDS,4298,SOUTH  SIDE,313,V31
90.695972,23.312500,V311574299,V31157,0811,PONDS,4299,EAST  SIDE,314,V31
90.695500,23.313222,V311504300,V31150,0818,PONDS,4300,WEST SIDE,315,V31
90.695528,23.314194,V311514301,V31151,0820,PONDS,4301,EAST SIDE,316,V31
90.694833,23.314250,V311524302,V31152,0821,PONDS,4302,SOUTH  SIDE,317,V31
90.696778,23.315139,V311544303,V31154,0826,PONDS,4303,WEST  SIDE,319,V31
90.696083,23.314694,V311534304,V31153,0829,PONDS,4304,WEST  SIDE,320,V31
90.696306,23.313556,V311554305,V31155,0837,PONDS,4305,WEST  SIDE,321,V31
90.696750,23.311917,V311564306,V31156,0841,PONDS,4306,WEST  SIDE,322,V31
90.696361,23.311500,V311574307,V31157,0807,PONDS,4307,EAST  SIDE,324,V31
90.696194,23.311250,V311664308,V31166,0846,PONDS,4308,NORTH  SIDE,327,V31
90.697417,23.309861,V311674309,V31167,0855,PONDS,4309,NORTH  SIDE,328,V31
90.695250,23.309722,V311644310,V31164,0864,PONDS,4310,NORTH  SIDE,332,V31
90.694667,23.309167,V313374311,V31337,0873,PONDS,4311,WEST  SIDE,334,V31
90.693167,23.308833,V313814312,V31381,0875,PONDS,4312,NORTH  SIDE,337,V31
90.693528,23.308389,V311784313,V31178,0882,PONDS,4313,WEST  SIDE,338,V31
90.692833,23.307111,V311774314,V31177,0886,PONDS,4314,WEST  SIDE,339,V31
90.692722,23.306444,V311764315,V31176,0890,PONDS,4315,SOUTH  SIDE,341,V31
90.693639,23.305944,V311744316,V31174,0899,PONDS,4316,WEST  SIDE,343,V31
90.694500,23.306250,V311724317,V31172,0905,PONDS,4317,WEST  SIDE,345,V31
90.694778,23.306778,V311714318,V31171,0910,PONDS,4318,WEST  SIDE,346,V31
90.695333,23.306972,V311704319,V31170,0912,PONDS,4319,WEST  SIDE,349,V31
90.695833,23.307861,V311694320,V31169,0927,PONDS,4320,SOUTH  SIDE,351,V31
90.697417,23.308528,V311684321,V31168,0932,PONDS,4321,WEST  SIDE,352,V31
90.697250,23.307917,V311684322,V31168,0940,PONDS,4322,NORTH  SIDE,353,V31
90.698444,23.309583,V314824323,V31482,2072,PONDS,4323,EAST  SIDE,356,V31
90.699056,23.308417,V311834324,V31183,0947,PONDS,4324,SOUTH  SIDE,357,V31
90.699972,23.309306,V311864325,V31186,0952,PONDS,4325,WEST  SIDE,358,V31
90.699611,23.309083,V311864326,V31186,0952,PONDS,4326,EAST  SIDE,359,V31
90.700056,23.308861,V311864327,V31186,0953,PONDS,4327,EAST  SIDE,360,V31
90.700972,23.308444,V313394328,V31339,0954,PONDS,4328,WEST  SIDE,361,V31
90.700417,23.308333,V313394329,V31339,0955,PONDS,4329,EAST  SIDE,362,V31
90.700833,23.309194,V311824330,V31182,0957,PONDS,4330,WEST  SIDE,363,V31
90.700000,23.310361,V311874331,V31187,2065,PONDS,4331,WEST  SIDE,364,V31
90.700917,23.310528,V311884332,V31188,0969,PONDS,4332,WEST  SIDE,368,V31
90.702028,23.310139,V311804333,V31180,0985,PONDS,4333,SOUTH  SIDE,369,V31
90.700889,23.313528,V311894334,V31189,0989,PONDS,4334,SOUTH  SIDE,371,V31
90.701944,23.312444,V311904335,V31190,0997,PONDS,4335,NORTH  SIDE,372,V31
90.702111,23.312500,V311904336,V31190,0998,PONDS,4336,NORTH  SIDE,373,V31
90.701944,23.313194,V311904337,V31190,1000,PONDS,4337,WEST  SIDE,374,V31
90.702611,23.312750,V311904338,V31190,1001,PONDS,4338,EAST  SIDE,377,V31
90.702611,23.313000,V311904339,V31190,1001,PONDS,4339,SOUTH  SIDE,378,V31
90.703222,23.313111,V313414340,V31341,1006,PONDS,4340,WEST  SIDE,380,V31
90.703722,23.312722,V311934341,V31193,1009,PONDS,4341,SOUTH SIDE,381,V31
90.703917,23.312667,V311934342,V31193,1009,PONDS,4342,WEST  SIDE,382,V31
90.703444,23.312139,V311924343,V31192,1015,PONDS,4343,SOUTH  SIDE,383,V31
90.703111,23.312139,V311924344,V31192,1015,PONDS,4344,SOUTH  SIDE,384,V31
90.703278,23.312056,V311924345,V31192,1015,PONDS,4345,WEST  SIDE,385,V31
90.703778,23.311611,V311924346,V31192,1019,PONDS,4346,SOUTH SIDE,386,V31
90.704417,23.311778,V311944347,V31194,1041,PONDS,4347,WEST  SIDE,387,V31
90.704500,23.311917,V311944348,V31194,1041,PONDS,4348,NORTH  SIDE,388,V31
90.705000,23.312722,V311944349,V31194,1055,PONDS,4349,EAST  SIDE,389,V31
90.705778,23.310861,V311954350,V31195,1065,PONDS,4350,SOUTH  SIDE,391,V31
90.705944,23.309556,V314204351,V31420,1066,PONDS,4351,WEST  SIDE,392,V31
90.706056,23.309167,V311974352,V31197,1076,PONDS,4352,SOUTH  SIDE,394,V31
90.705917,23.308778,V311974353,V31197,1074,PONDS,4353,EAST  SIDE,395,V31
90.704611,23.313028,V311944354,V31194,1043,PONDS,4354,SOUTH  SIDE,396,V31
90.706694,23.308444,V311994355,V31199,2075,PONDS,4355,EAST  SIDE,401,V31
90.705889,23.308222,V311984356,V31198,1077,PONDS,4356,SOUTH SIDE,403,V31
90.706722,23.307806,V312004357,V31200,1102,PONDS,4357,EAST  SIDE,404,V31
90.706722,23.307806,V312004358,V31200,1102,PONDS,4358,WEST  SIDE,405,V31
90.706611,23.307278,V312004359,V31200,1102,PONDS,4359,EAST  SIDE,406,V31
90.707000,23.307028,V312004360,V31200,1099,PONDS,4360,SOUTH  SIDE,408,V31
90.705861,23.307500,V312014361,V31201,1115,PONDS,4361,WEST  SIDE,409,V31
90.705611,23.306583,V312034362,V31203,1123,PONDS,4362,WEST  SIDE,413,V31
90.704944,23.306500,V312024363,V31202,1125,PONDS,4363,WEST  SIDE,415,V31
90.704806,23.306639,V312024364,V31202,1124,PONDS,4364,SOUTH  SIDE,416,V31
90.704139,23.307444,V312324365,V31232,1151,PONDS,4365,NORTH  SIDE,417,V31
90.704000,23.308361,V311964366,V31196,1143,PONDS,4366,WEST SIDE,419,V31
90.702444,23.307722,V312334367,V31233,1138,PONDS,4367,EAST  SIDE,420,V31
90.702639,23.307222,V314414368,V31441,1137,PONDS,4368,WEST  SIDE,422,V31
90.703056,23.306528,V312304369,V31230,1135,PONDS,4369,EAST  SIDE,424,V31
90.703500,23.306000,V312284370,V31228,1129,PONDS,4370,WEST  SIDE,425,V31
90.705083,23.304250,V314514371,V31451,1160,PONDS,4371,EAST  SIDE,427,V31
90.705250,23.305667,V312054372,V31205,1163,PONDS,4372,EAST  SIDE,428,V31
90.706306,23.305917,V312084373,V31208,1169,PONDS,4373,EAST  SIDE,429,V31
90.706722,23.305083,V312114374,V31211,1178,PONDS,4374,EAST SIDE,430,V31
90.707250,23.305139,V312114375,V31211,1178,PONDS,4375,WEST SIDE,432,V31
90.706944,23.305556,V312104376,V31210,1180,PONDS,4376,SOUTH  SIDE,433,V31
90.708361,23.306056,V312124377,V31212,1185,PONDS,4377,WEST  SIDE,438,V31
90.705444,23.305028,V312124378,V31212,1187,PONDS,4378,WEST  SIDE,439,V31
90.706611,23.303611,V313444379,V31344,1191,PONDS,4379,SOUTH  SIDE,449,V31
90.708306,23.302194,V312174380,V31217,1199,PONDS,4380,WEST  SIDE,452,V31
90.707056,23.302611,V312194381,V31219,1207,PONDS,4381,SOUTH  SIDE,454,V31
90.706917,23.302667,V312534382,V31253,1249,PONDS,4382,WEST  SIDE,456,V31
90.706667,23.302083,V312554383,V31255,1242,PONDS,4383,WEST  SIDE,457,V31
90.705917,23.302139,V312554384,V31255,1244,PONDS,4384,EAST  SIDE,458,V31
90.707333,23.300139,V312574385,V31257,1214,PONDS,4385,SOUTH  SIDE,459,V31
90.707417,23.299889,V312574386,V31257,1218,PONDS,4386,WEST  SIDE,460,V31
90.708028,23.299750,V314454387,V31445,2101,PONDS,4387,SOUTH  SIDE,461,V31
90.706333,23.299917,V312574388,V31257,1226,PONDS,4388,EAST SIDE,464,V31
90.706111,23.300722,V312564389,V31256,1232,PONDS,4389,SOUTH  SIDE,466,V31
90.706111,23.300722,V312564390,V31256,1235,PONDS,4390,NORTH  SIDE,467,V31
90.694806,23.294750,V314244497,V31424,1784,PONDS,4497,EAST  SIDE,641,V31
90.692528,23.294056,V312894498,V31289,1790,PONDS,4498,WEST  SIDE,642,V31
90.692000,23.297111,V312924499,V31292,1807,PONDS,4499,EAST  SIDE,654,V31
90.695000,23.296750,V313274500,V31327,1811,PONDS,4500,WEST  SIDE,655,V31
90.696278,23.296861,V312834501,V31283,1810,PONDS,4501,NORTH  SIDE,657,V31
90.694806,23.297528,V313574502,V31357,1812,PONDS,4502,EAST  SIDE,659,V31
90.695222,23.297694,V313584503,V31358,1813,PONDS,4503,SOUTH  SIDE,660,V31
90.695278,23.298500,V313104504,V31310,1823,PONDS,4504,SOUTH  SIDE,663,V31
90.695528,23.298417,V313954505,V31395,1826,PONDS,4505,NORTH  SIDE,666,V31
90.696611,23.299028,V313084506,V31308,1827,PONDS,4506,WEST  SIDE,667,V31
90.695333,23.299250,V313114507,V31311,1828,PONDS,4507,SOUTH  SIDE,668,V31
90.695694,23.299667,V313074508,V31307,1845,PONDS,4508,NORTH  SIDE,670,V31
90.694583,23.301028,V313594509,V31359,1846,PONDS,4509,EAST  SIDE,671,V31
90.705222,23.301111,V312564391,V31256,1241,PONDS,4391,EAST  SIDE,468,V31
90.704639,23.302306,V312524392,V31252,1261,PONDS,4392,WEST  SIDE,469,V31
90.703806,23.301917,V312524393,V31252,1262,PONDS,4393,NORTH  SIDE,470,V31
90.703556,23.302694,V313454394,V31345,1297,PONDS,4394,WEST  SIDE,473,V31
90.702889,23.303167,V312254395,V31225,1302,PONDS,4395,EAST SIDE,475,V31
90.703306,23.303056,V312254396,V31225,1302,PONDS,4396,NORTH  SIDE,476,V31
90.704361,23.303556,V312234397,V31223,1264,PONDS,4397,SOUTH  SIDE,479,V31
90.705889,23.303889,V312204398,V31220,1211,PONDS,4398,EAST   SIDE,480,V31
90.702556,23.304194,V312264399,V31226,1307,PONDS,4399,WEST  SIDE,483,V31
90.703306,23.302028,V312514400,V31251,1315,PONDS,4400,WEST  SIDE,484,V31
90.702861,23.301361,V312504401,V31250,1320,PONDS,4401,SOUTH  SIDE,487,V31
90.702167,23.301556,V312484402,V31248,1340,PONDS,4402,NORTH  SIDE,488,V31
90.701583,23.301417,V312484403,V31248,1338,PONDS,4403,EAST  SIDE,489,V31
90.701417,23.301833,V312484404,V31248,1339,PONDS,4404,WEST  SIDE,490,V31
90.701722,23.300833,V312474405,V31247,1332,PONDS,4405,WEST  SIDE,493,V31
90.701722,23.300833,V312474406,V31247,1335,PONDS,4406,EAST  SIDE.,494,V31
90.701028,23.300917,V312474407,V31247,1335,PONDS,4407,SOUTH  SIDE,495,V31
90.700972,23.300500,V312474408,V31247,1333,PONDS,4408,NORTH SIDE,496,V31
90.701278,23.301722,V312464409,V31246,1342,PONDS,4409,SOUTH  SIDE,497,V31
90.700833,23.301333,V312464410,V31246,1345,PONDS,4410,NORTH  SIDE,498,V31
90.700278,23.301750,V312464411,V31246,1350,PONDS,4411,SOUTH  SIDE,499,V31
90.699694,23.302528,V312444412,V31244,1358,PONDS,4412,EAST  SIDE,500,V31
90.700333,23.303083,V312444413,V31244,1351,PONDS,4413,NORTH  SIDE,501,V31
90.700889,23.303528,V314434414,V31443,2104,PONDS,4414,EAST  SIDE,504,V31
90.700778,23.304361,V312434415,V31243,1370,PONDS,4415,EAST  SIDE,506,V31
90.699611,23.304889,V313744416,V31374,1390,PONDS,4416,NORTH  SIDE,508,V31
90.700028,23.305583,V312424417,V31242,1376,PONDS,4417,WEST  SIDE,509,V31
90.699333,23.305556,V314924418,V31492,2115,PONDS,4418,NORTH  SIDE,511,V31
90.699056,23.305528,V312394419,V31239,1394,PONDS,4419,WEST  SIDE,512,V31
90.698194,23.304694,V312384420,V31238,1403,PONDS,4420,WEST  SIDE,514,V31
90.698194,23.304694,V312384421,V31238,1406,PONDS,4421,NORTH  SIDE,515,V31
90.697889,23.305889,V312374422,V31237,1410,PONDS,4422,EAST  SIDE,516,V31
90.697528,23.305917,V312374423,V31237,1412,PONDS,4423,EAST  SIDE,517,V31
90.697389,23.306472,V312374424,V31237,1410,PONDS,4424,SOUTH  SIDE,518,V31
90.697111,23.307028,V312354425,V31235,1416,PONDS,4425,SOUTH  SIDE,519,V31
90.696972,23.306389,V312354426,V31235,1428,PONDS,4426,WEST  SIDE,520,V31
90.696222,23.305778,V312344427,V31234,1443,PONDS,4427,WEST  SIDE,521,V31
90.694028,23.305472,V314934428,V31493,1459,PONDS,4428,WEST  SIDE,522,V31
90.694028,23.305472,V312984429,V31298,1449,PONDS,4429,SOUTH  SIDE,523,V31
90.694417,23.304806,V312984430,V31298,1450,PONDS,4430,SOUTH  SIDE,524,V31
90.693306,23.303472,V313614431,V31361,1461,PONDS,4431,WEST  SIDE,526,V31
90.692833,23.303694,V312964432,V31296,1466,PONDS,4432,SOUTH  SIDE,527,V31
90.692528,23.303194,V312954433,V31295,1469,PONDS,4433,EAST  SIDE,529,V31
90.692361,23.302944,V312954434,V31295,1470,PONDS,4434,WEST  SIDE,530,V31
90.692639,23.302472,V313604435,V31360,1475,PONDS,4435,SOUTH  SIDE,531,V31
90.691222,23.301333,V312944436,V31294,1777,PONDS,4436,NORTH  SIDE,532,V31
90.690444,23.300722,V312934437,V31293,1488,PONDS,4437,EAST   SIDE,533,V31
90.694250,23.302500,V312994438,V31299,1490,PONDS,4438,EAST   SIDE,534,V31
90.695389,23.302667,V313634439,V31363,1498,PONDS,4439,NORTH  SIDE,536,V31
90.696056,23.302639,V313634440,V31363,1498,PONDS,4440,SOUTH  SIDE,537,V31
90.696000,23.303528,V313894441,V31389,1499,PONDS,4441,WEST  SIDE,539,V31
90.696889,23.304056,V313974442,V31397,1918,PONDS,4442,SOUTH  SIDE,542,V31
90.696889,23.304056,V313014443,V31301,1505,PONDS,4443,EAST  SIDE,543,V31
90.697389,23.302389,V313004444,V31300,1511,PONDS,4444,NORTH  SIDE,548,V31
90.697528,23.302361,V313784445,V31378,1509,PONDS,4445,WEST   SIDE,549,V31
90.697972,23.302028,V313024446,V31302,1516,PONDS,4446,WEST  SIDE,551,V31
90.697278,23.301250,V313034447,V31303,1517,PONDS,4447,SOUTH  SIDE,553,V31
90.701500,23.297472,V313564448,V31356,1531,PONDS,4448,SOUTH  SIDE,555,V31
90.702167,23.299583,V313554449,V31355,1535,PONDS,4449,EAST  SIDE,556,V31
90.703000,23.299722,V312604450,V31260,1540,PONDS,4450,EAST  SIDE,558,V31
90.703306,23.298306,V314104451,V31410,1566,PONDS,4451,WEST  SIDE,560,V31
90.704167,23.299667,V312614452,V31261,1561,PONDS,4452,WEST  SIDE,561,V31
90.704389,23.300194,V313524453,V31352,1555,PONDS,4453,WEST  SIDE,562,V31
90.704306,23.300444,V313514454,V31351,1551,PONDS,4454,SOUTH  SIDE,564,V31
90.703583,23.300944,V312584455,V31258,1548,PONDS,4455,WEST  SIDE,569,V31
90.705250,23.298750,V313534456,V31353,1567,PONDS,4456,SOUTH  SIDE,571,V31
90.705500,23.298583,V314134457,V31413,1568,PONDS,4457,SOUTH  SIDE,572,V31
90.707306,23.299111,V314224458,V31422,1576,PONDS,4458,WEST   SIDE,574,V31
90.707278,23.298889,V312624459,V31262,1571,PONDS,4459,SOUTH   SIDE,575,V31
90.707222,23.297278,V312634460,V31263,1577,PONDS,4460,WEST    SIDE,577,V31
90.707417,23.295917,V312644461,V31264,1584,PONDS,4461,SOUTH  SIDE,579,V31
90.707500,23.295944,V312644462,V31264,1591,PONDS,4462,NORTH  SIDE,580,V31
90.707028,23.296250,V312644463,V31264,1582,PONDS,4463,SOUTH  SIDE,582,V31
90.706417,23.296750,V312654464,V31265,1596,PONDS,4464,WEST   SIDE,583,V31
90.705361,23.296083,V313544465,V31354,1603,PONDS,4465,WEST   SIDE,585,V31
90.705972,23.295778,V312664466,V31266,1607,PONDS,4466,WEST  SIDE,586,V31
90.705639,23.294750,V312674467,V31267,1615,PONDS,4467,WESTT  SIDE,588,V31
90.704111,23.294806,V312684468,V31268,1629,PONDS,4468,EAST  SIDE,590,V31
90.704528,23.294917,V312684469,V31268,1622,PONDS,4469,WEST  SIDE,591,V31
90.704000,23.295556,V312694470,V31269,1630,PONDS,4470,WEST  SIDE,593,V31
90.703583,23.295639,V312704471,V31270,1632,PONDS,4471,WEST  SIDE,594,V31
90.703333,23.296167,V312714472,V31271,1636,PONDS,4472,SOUTH  SIDE,599,V31
90.703278,23.296083,V312714473,V31271,1641,PONDS,4473,WEST  SIDE,600,V31
90.702333,23.295722,V312724474,V31272,1650,PONDS,4474,WEST  SIDE,602,V31
90.700944,23.297000,V312734475,V31273,1662,PONDS,4475,EAST  SIDE,604,V31
90.700278,23.297000,V312744476,V31274,1665,PONDS,4476,NORTH   SIDE,606,V31
90.700083,23.299139,V312754477,V31275,1687,PONDS,4477,WEST  SIDE,608,V31
90.700778,23.298389,V312774478,V31277,1692,PONDS,4478,EAST   SIDE,611,V31
90.700778,23.298389,V312774479,V31277,1695,PONDS,4479,EAST  SIDE,612,V31
90.700833,23.297889,V312774480,V31277,1693,PONDS,4480,WEST  SIDE,613,V31
90.699472,23.297972,V312784481,V31278,1706,PONDS,4481,EAST  SIDE,615,V31
90.699583,23.297361,V312744482,V31274,1681,PONDS,4482,NORTH  SIDE,616,V31
90.699222,23.297389,V312794483,V31279,1710,PONDS,4483,WEST  SIDE,617,V31
90.699111,23.296472,V312804484,V31280,1722,PONDS,4484,SOUTH  SIDE,619,V31
90.697417,23.297361,V314034485,V31403,1733,PONDS,4485,WEST  SIDE,624,V31
90.697667,23.297083,V312824486,V31282,1734,PONDS,4486,EAST  SIDE,625,V31
90.698028,23.296667,V312824487,V31282,1736,PONDS,4487,WEST   SIDE,626,V31
90.697389,23.296306,V312824488,V31282,1741,PONDS,4488,SOUTH   SIDE,629,V31
90.698000,23.295861,V312844489,V31284,1759,PONDS,4489,WEST    SIDE,630,V31
90.697611,23.295222,V312854490,V31285,1764,PONDS,4490,WEST  SIDE,632,V31
90.697333,23.294861,V312864491,V31286,1768,PONDS,4491,EAST   SIDE,634,V31
90.697167,23.294417,V312864492,V31286,1768,PONDS,4492,WEST  SIDE,635,V31
90.696028,23.293528,V312874493,V31287,1775,PONDS,4493,EAST  SIDE,636,V31
90.696528,23.293556,V312874494,V31287,1772,PONDS,4494,WEST  SIDE,637,V31
90.694833,23.293389,V312884495,V31288,1781,PONDS,4495,EAST  SIDE,639,V31
90.695000,23.293722,V312884496,V31288,1777,PONDS,4496,SOUTH  SIDE,640,V31
90.686943,23.313120,V321344791,V32134,0718,POND,4791,WEST SIDE,001,V32
90.687637,23.309898,V321484792,V32148,0712,POND,4792,WEST SIDE,003,V32
90.688665,23.309148,V321494793,V32149,0480,POND,4793,SOUTH SIDE,007,V32
90.689221,23.308287,V321464794,V32146,0482,POND,4794,NORTH SIDE,009,V32
90.691748,23.310176,V320944795,V32094,0707,POND,4795,WEST SIDE,017,V32
90.690915,23.310648,V320954796,V32095,0646,POND,4796,WEST SIDE,020,V32
90.691165,23.312231,V320934797,V32093,0458,POND,4797,SOUTH SIDE,021,V32
90.690554,23.313203,V320924798,V32092,0442,POND,4798,SOUTH SIDE,023,V32
90.689971,23.312815,V320914799,V32091,0439,POND,4799,SOUTH SIDE,024,V32
90.689804,23.313537,V320904800,V32090,0437,POND,4800,SOUTH SIDE,027,V32
90.689221,23.313231,V320904801,V32090,0431,POND,4801,SOUTH SIDE,029,V32
90.688971,23.314676,V320884802,V32088,0732,POND,4802,WEST SIDE,035,V32
90.688471,23.315120,V320794803,V32079,0401,POND,4803,EAST SIDE,038,V32
90.689387,23.315676,V320854804,V32085,0385,POND,4804,SOUTH SIDE,049,V32
90.689054,23.317065,V320814805,V32081,0369,POND,4805,SOUTH SIDE,053,V32
90.688193,23.318287,V320624806,V32062,0283,POND,4806,EAST SIDE,063,V32
90.687387,23.318231,V320654807,V32065,0291,POND,4807,SOUTH SIDE,059,V32
90.688193,23.318676,V320614808,V32061,0282,POND,4808,EAST SIDE,062,V32
90.688109,23.317981,V320724809,V32072,0320,POND,4809,NORTH SIDE,064,V32
90.687471,23.317065,V320704810,V32070,0314,POND,4810,NORTH SIDE,073,V32
90.687304,23.317370,V320714811,V32071,0316,POND,4811,NORTH WEST CORNER,077,V32
90.687109,23.316926,V320694812,V32069,0308,POND,4812,SOUTH SIDE,078,V32
90.685859,23.317315,V320684813,V32068,0298,POND,4813,WEST ON ROAD,083,V32
90.686526,23.318981,V320664814,V32066,0293,POND,4814,WEST SIDE,087,V32
90.685859,23.318815,V321734815,V32173,0705,POND,4815,EAST SIDE,088,V32
90.685859,23.319620,V320514816,V32051,0242,POND,4816,SOUTH SIDE,092,V32
90.688721,23.319342,V320594818,V32059,0277,POND,4818,SOUTH SIDE,097,V32
