lon,lat,AREA,PERIMETER,BARIS,vill
90.775525,23.376093,0,0,V86017,V86
90.776108,23.377704,0,0,V86013,V86
90.775608,23.377371,0,0,V86012,V86
90.777164,23.377027,0,0,V86015,V86
90.793529,23.376830,0,0,VBA043,VBA
90.790663,23.376199,0,0,VBA030,VBA
90.789083,23.376611,0,0,VBA001,VBA
90.789778,23.376167,0,0,VBA018,VBA
90.789121,23.375977,0,0,VBA002,VBA
90.790197,23.376063,0,0,VBA023,VBA
90.789449,23.376436,0,0,VBA021,VBA
90.789991,23.376280,0,0,VBA020,VBA
90.793529,23.376421,0,0,VBA042,VBA
90.791173,23.376327,0,0,VBA032,VBA
90.791722,23.376361,0,0,VBA037,VBA
90.790713,23.376483,0,0,VBA031,VBA
90.792919,23.376524,0,0,VBA040,VBA
90.790667,23.377667,0,0,VBA047,VBA
90.790334,23.376948,0,0,VBA049,VBA
90.789861,23.377167,0,0,VBA022,VBA
90.793361,23.377028,0,0,VBA048,VBA
90.792418,23.377399,0,0,VBA038,VBA
90.792708,23.377416,0,0,VBA039,VBA
90.793081,23.377559,0,0,VBA045,VBA
90.793028,23.377750,0,0,VBA046,VBA
90.793473,23.377112,0,0,VBA044,VBA
90.728833,23.420330,0,0,R00052,R00
90.719924,23.409139,0,0,V63027,V63
90.712326,23.398419,0,0,V89048,V89
90.710944,23.389472,0,0,V54005,V54
90.702722,23.388861,0,0,V84068,V84
90.703524,23.386218,0,0,V84118,V84
90.701306,23.385778,0,0,V84020,V84
90.702194,23.385056,0,0,V84019,V84
90.702436,23.384436,0,0,V84112,V84
90.703361,23.384333,0,0,V84016,V84
90.704007,23.383118,0,0,V84107,V84
90.704556,23.382944,0,0,V84015,V84
90.702222,23.384528,0,0,V84017,V84
90.702722,23.385222,0,0,V84056,V84
90.703333,23.386111,0,0,V84113,V84
90.703490,23.385246,0,0,V84087,V84
90.701944,23.387389,0,0,V84045,V84
90.701056,23.385944,0,0,V84022,V84
90.701056,23.385944,0,0,V84021,V84
90.701444,23.388972,0,0,V84067,V84
90.701722,23.387472,0,0,V84044,V84
90.702889,23.387306,0,0,V84046,V84
90.703711,23.386194,0,0,V84050,V84
90.702480,23.388281,0,0,V84070,V84
90.703917,23.387083,0,0,V84047,V84
90.702778,23.388750,0,0,V84079,V84
90.707061,23.386377,0,0,V84100,V84
90.704361,23.386639,0,0,V84051,V84
90.704444,23.383028,0,0,V84055,V84
90.703898,23.386443,0,0,V84048,V84
90.704806,23.386611,0,0,V84086,V84
90.706427,23.384203,0,0,V84105,V84
90.705336,23.386015,0,0,V84101,V84
90.707919,23.386555,0,0,V54027,V54
90.705250,23.387306,0,0,V84106,V84
90.703833,23.386194,0,0,V84049,V84
90.703058,23.337948,0,0,V84078,V84
90.703528,23.388472,0,0,V84069,V84
90.703722,23.338333,0,0,V84072,V84
90.710363,23.388635,0,0,V54024,V54
90.705611,23.386917,0,0,V84074,V84
90.707187,23.389612,0,0,V84089,V84
90.708056,23.392750,0,0,V54015,V54
90.705972,23.387944,0,0,V84099,V84
90.700583,23.388556,0,0,V84042,V84
90.704923,23.389019,0,0,V84043,V84
90.706586,23.390529,0,0,V54019,V54
90.706201,23.389573,0,0,V84073,V84
90.707334,23.394174,0,0,V54022,V54
90.708333,23.392778,0,0,V54014,V54
90.708094,23.393723,0,0,V54016,V54
90.708750,23.392556,0,0,V54013,V54
90.709361,23.391472,0,0,V54009,V54
90.709000,23.391944,0,0,V54010,V54
90.708806,23.392167,0,0,V54012,V54
90.708194,23.391722,0,0,V54011,V54
90.709306,23.390306,0,0,V54007,V54
90.710500,23.390028,0,0,V54006,V54
90.709303,23.390880,0,0,V54025,V54
90.709532,23.390970,0,0,V54008,V54
90.708694,23.393611,0,0,V89001,V89
90.708500,23.394444,0,0,V89003,V89
90.708694,23.394194,0,0,V89002,V89
90.710467,23.394928,0,0,V89058,V89
90.708488,23.395868,0,0,V89046,V89
90.709205,23.395973,0,0,V89084,V89
90.709297,23.395809,0,0,V89064,V89
90.709556,23.396667,0,0,V89005,V89
90.719861,23.392250,0,0,V17052,V17
90.713833,23.384306,0,0,V52009,V52
90.710951,23.388776,0,0,V54003,V54
90.711750,23.385861,0,0,V54017,V54
90.709361,23.387028,0,0,V54023,V54
90.710306,23.386861,0,0,V54020,V54
90.711222,23.388222,0,0,V54002,V54
90.710806,23.387500,0,0,V54001,V54
90.713083,23.387222,0,0,V52003,V52
90.712806,23.386556,0,0,V52002,V52
90.713528,23.384028,0,0,V52001,V52
90.712646,23.387636,0,0,V52004,V52
90.712731,23.388114,0,0,V52005,V52
90.711306,23.390806,0,0,V55007,V55
90.710722,23.389194,0,0,V54004,V54
90.709111,23.390782,0,0,V54026,V54
90.710500,23.391028,0,0,V55008,V55
90.710278,23.391667,0,0,V55009,V55
90.713442,23.389143,0,0,V55002,V55
90.713029,23.389287,0,0,V55003,V55
90.712915,23.389287,0,0,V55004,V55
90.712087,23.389326,0,0,V55027,V55
90.712419,23.389678,0,0,V55033,V55
90.712472,23.389722,0,0,V55005,V55
90.719417,23.386576,0,0,V17048,V17
90.717527,23.384842,0,0,V17045,V17
90.716528,23.384611,0,0,V17035,V17
90.713806,23.385444,0,0,V52008,V52
90.718738,23.385260,0,0,V17050,V17
90.719021,23.385457,0,0,V17041,V17
90.721111,23.385556,0,0,V17012,V17
90.715611,23.389028,0,0,V55032,V55
90.713938,23.387478,0,0,V52007,V52
90.713778,23.389250,0,0,V55001,V55
90.712162,23.389352,0,0,V55034,V55
90.721250,23.391056,0,0,V17046,V17
90.720424,23.391722,0,0,V17051,V17
90.712059,23.397253,0,0,V89009,V89
90.711278,23.394806,0,0,V55023,V55
90.710064,23.392773,0,0,V55014,V55
90.710443,23.393336,0,0,V55015,V55
90.710222,23.393111,0,0,V55029,V55
90.710167,23.392000,0,0,V55011,V55
90.710056,23.392611,0,0,V55012,V55
90.710744,23.392777,0,0,V55013,V55
90.709472,23.393778,0,0,V55018,V55
90.710523,23.393384,0,0,V55017,V55
90.710000,23.393750,0,0,V55019,V55
90.710750,23.393639,0,0,V55016,V55
90.711866,23.393144,0,0,V55030,V55
90.711809,23.392138,0,0,V55010,V55
90.711139,23.394306,0,0,V55022,V55
90.710889,23.393861,0,0,V55020,V55
90.710694,23.394028,0,0,V55021,V55
90.710003,23.396303,0,0,V89073,V89
90.711417,23.397000,0,0,V89011,V89
90.710944,23.396167,0,0,V89010,V89
90.709889,23.396250,0,0,V89068,V89
90.710000,23.397667,0,0,V89007,V89
90.711837,23.396948,0,0,V89012,V89
90.710227,23.394937,0,0,V55025,V55
90.711184,23.395968,0,0,V55024,V55
90.710972,23.397056,0,0,V89006,V89
90.711639,23.397833,0,0,V89014,V89
90.711056,23.397282,0,0,V89013,V89
90.710972,23.397833,0,0,V89008,V89
90.712728,23.396161,0,0,V67004,V67
90.712827,23.393949,0,0,V67028,V67
90.712682,23.394338,0,0,V67022,V67
90.711395,23.393561,0,0,V55031,V55
90.712278,23.395694,0,0,V67002,V67
90.712194,23.395000,0,0,V67001,V67
90.713424,23.395196,0,0,V67003,V67
90.713530,23.393757,0,0,V67024,V67
90.715056,23.394806,0,0,V67023,V67
90.716056,23.395056,0,0,V67027,V67
90.713417,23.398343,0,0,V89018,V89
90.712723,23.397559,0,0,V89015,V89
90.712997,23.397559,0,0,V89016,V89
90.713028,23.398002,0,0,V89017,V89
90.713889,23.396333,0,0,V67005,V67
90.713944,23.396972,0,0,V67006,V67
90.714278,23.413833,0,0,V63006,V63
90.713913,23.398810,0,0,V89081,V89
90.711763,23.403143,0,0,V89059,V89
90.713142,23.399446,0,0,V89042,V89
90.712944,23.398778,0,0,V89019,V89
90.712770,23.400937,0,0,V89054,V89
90.712793,23.401660,0,0,V89021,V89
90.713083,23.401750,0,0,V89022,V89
90.712189,23.400925,0,0,V89020,V89
90.712152,23.402282,0,0,V89061,V89
90.711500,23.406139,0,0,V89062,V89
90.712184,23.405331,0,0,V89085,V89
90.712912,23.405970,0,0,V89066,V89
90.713080,23.405996,0,0,V89071,V89
90.713858,23.405912,0,0,V89070,V89
90.713721,23.405912,0,0,V89067,V89
90.713278,23.406889,0,0,V89026,V89
90.713220,23.402946,0,0,V89049,V89
90.713449,23.402248,0,0,V67021,V67
90.713554,23.399617,0,0,V67009,V67
90.714224,23.399358,0,0,V67008,V67
90.713417,23.400250,0,0,V67030,V67
90.713974,23.400227,0,0,V67029,V67
90.714750,23.398778,0,0,V67007,V67
90.714111,23.400000,0,0,V67025,V67
90.713587,23.402384,0,0,V67016,V67
90.713861,23.400833,0,0,V67015,V67
90.713584,23.400614,0,0,V67018,V67
90.714135,23.404104,0,0,V89041,V89
90.714028,23.404222,0,0,V89023,V89
90.712648,23.403337,0,0,V89075,V89
90.712694,23.403444,0,0,V89060,V89
90.714871,23.403226,0,0,V89050,V89
90.714810,23.405368,0,0,V89069,V89
90.714871,23.405339,0,0,V89072,V89
90.715397,23.405175,0,0,V89055,V89
90.715367,23.404977,0,0,V89056,V89
90.715390,23.404118,0,0,V89024,V89
90.715283,23.405618,0,0,V89043,V89
90.715611,23.405444,0,0,V89039,V89
90.714889,23.406167,0,0,V89038,V89
90.713222,23.414750,0,0,V63002,V63
90.713669,23.410307,0,0,V89053,V89
90.713363,23.410136,0,0,V89047,V89
90.712611,23.406611,0,0,V89025,V89
90.712921,23.409243,0,0,V89057,V89
90.713499,23.407893,0,0,V89030,V89
90.713583,23.407639,0,0,V89028,V89
90.713229,23.407385,0,0,V89027,V89
90.713975,23.407555,0,0,V89029,V89
90.713722,23.409556,0,0,V89033,V89
90.713784,23.408251,0,0,V89031,V89
90.711199,23.410858,0,0,V89077,V89
90.710588,23.410500,0,0,V89074,V89
90.711031,23.411085,0,0,V89076,V89
90.711747,23.415255,0,0,V63103,V63
90.712056,23.413806,0,0,V63049,V63
90.711670,23.415826,0,0,V63073,V63
90.711556,23.415944,0,0,V63001,V63
90.712084,23.414459,0,0,V63095,V63
90.713807,23.411393,0,0,V89080,V89
90.714053,23.407165,0,0,V89037,V89
90.714273,23.408691,0,0,V89032,V89
90.714326,23.408049,0,0,V89035,V89
90.714418,23.408663,0,0,V89034,V89
90.714869,23.412185,0,0,V63106,V63
90.714463,23.409250,0,0,V89078,V89
90.714700,23.407577,0,0,V89036,V89
90.714389,23.407028,0,0,V89052,V89
90.714746,23.407280,0,0,V89044,V89
90.715028,23.407278,0,0,V89045,V89
90.715943,23.409894,0,0,V89063,V89
90.713580,23.414724,0,0,V63108,V63
90.713807,23.412414,0,0,V63063,V63
90.715059,23.412744,0,0,V63071,V63
90.715120,23.412654,0,0,V63064,V63
90.712969,23.411547,0,0,V63102,V63
90.712778,23.413111,0,0,V63111,V63
90.713107,23.413832,0,0,V63050,V63
90.713891,23.412666,0,0,V63113,V63
90.714471,23.413024,0,0,V63070,V63
90.714189,23.412465,0,0,V63051,V63
90.714448,23.412835,0,0,V63062,V63
90.713611,23.414444,0,0,V63004,V63
90.714028,23.414139,0,0,V63005,V63
90.713389,23.414639,0,0,V63003,V63
90.720639,23.407583,0,0,V63029,V63
90.717247,23.399915,0,0,V67014,V67
90.715643,23.401166,0,0,V67013,V67
90.714728,23.399723,0,0,V67026,V67
90.714484,23.400032,0,0,V67011,V67
90.714583,23.400139,0,0,V67010,V67
90.715361,23.400861,0,0,V67012,V67
90.716028,23.405139,0,0,V89040,V89
90.712416,23.397530,0,0,V67017,V67
90.715922,23.406353,0,0,V89086,V89
90.715750,23.396250,0,0,V67032,V67
90.718277,23.399892,0,0,V67033,V67
90.717278,23.399806,0,0,V67020,V67
90.718441,23.400698,0,0,V67031,V67
90.716624,23.406729,0,0,V63077,V63
90.718472,23.407500,0,0,V63100,V63
90.717556,23.411167,0,0,V63015,V63
90.717171,23.411272,0,0,V63115,V63
90.715007,23.407377,0,0,V89082,V89
90.714467,23.411272,0,0,V63074,V63
90.715833,23.407778,0,0,V89079,V89
90.716778,23.408111,0,0,V63098,V63
90.715306,23.413139,0,0,V63009,V63
90.715028,23.413194,0,0,V63008,V63
90.714528,23.413611,0,0,V63007,V63
90.716222,23.412444,0,0,V63010,V63
90.717194,23.411806,0,0,V63013,V63
90.716750,23.412111,0,0,V63011,V63
90.716833,23.412167,0,0,V63012,V63
90.719194,23.409833,0,0,V63022,V63
90.718391,23.407897,0,0,V63075,V63
90.717286,23.409365,0,0,V63085,V63
90.717194,23.409500,0,0,V63118,V63
90.720332,23.408802,0,0,V63114,V63
90.720000,23.407778,0,0,V63028,V63
90.718917,23.408889,0,0,V63023,V63
90.719192,23.408636,0,0,V63024,V63
90.718444,23.410361,0,0,V63018,V63
90.718200,23.410421,0,0,V63117,V63
90.718200,23.410169,0,0,V63017,V63
90.718139,23.410694,0,0,V63016,V63
90.718444,23.409389,0,0,V63021,V63
90.718750,23.410222,0,0,V63019,V63
90.719444,23.410758,0,0,V63052,V63
90.729556,23.402889,0,0,V18071,V18
90.728306,23.397528,0,0,V18078,V18
90.725167,23.391639,0,0,V17024,V17
90.725306,23.390750,0,0,V17023,V17
90.724111,23.386722,0,0,V18022,V18
90.722389,23.386167,0,0,V18085,V18
90.722500,23.385222,0,0,V18015,V18
90.720889,23.384222,0,0,V18013,V18
90.721806,23.384694,0,0,V18014,V18
90.721889,23.387000,0,0,V17037,V17
90.722389,23.385444,0,0,V18016,V18
90.722646,23.385873,0,0,V18017,V18
90.724333,23.385778,0,0,V18088,V18
90.723333,23.386222,0,0,V18018,V18
90.723583,23.385889,0,0,V18019,V18
90.723183,23.386120,0,0,V18020,V18
90.723611,23.388139,0,0,V17018,V17
90.722806,23.388472,0,0,V17017,V17
90.722750,23.387722,0,0,V17015,V17
90.722956,23.387368,0,0,V17016,V17
90.722873,23.391043,0,0,V17053,V17
90.724056,23.389611,0,0,V17043,V17
90.723307,23.389821,0,0,V17036,V17
90.724138,23.387092,0,0,V18089,V18
90.724306,23.387000,0,0,V18024,V18
90.723244,23.387176,0,0,V18023,V18
90.724246,23.388606,0,0,V17019,V17
90.724833,23.388722,0,0,V17020,V17
90.726889,23.388556,0,0,V18029,V18
90.726111,23.388222,0,0,V18028,V18
90.724972,23.385250,0,0,V18131,V18
90.724442,23.385563,0,0,V18158,V18
90.726157,23.388299,0,0,V18027,V18
90.724291,23.386918,0,0,V18026,V18
90.724833,23.386889,0,0,V18025,V18
90.726617,23.387274,0,0,V18091,V18
90.727361,23.386806,0,0,V18182,V18
90.726472,23.387472,0,0,V18090,V18
90.726889,23.388167,0,0,V18092,V18
90.727356,23.387670,0,0,V18186,V18
90.726583,23.390667,0,0,V18046,V18
90.725806,23.388833,0,0,V17021,V17
90.724354,23.384759,0,0,V17022,V17
90.726056,23.391278,0,0,V18045,V18
90.725056,23.385333,0,0,V18044,V18
90.727250,23.389528,0,0,V18030,V18
90.727333,23.388944,0,0,V18093,V18
90.728211,23.389069,0,0,V18120,V18
90.728005,23.389422,0,0,V18178,V18
90.727389,23.389944,0,0,V18032,V18
90.726877,23.390385,0,0,V18047,V18
90.728028,23.390000,0,0,V18094,V18
90.727556,23.390417,0,0,V18033,V18
90.728417,23.390472,0,0,V18034,V18
90.724944,23.391861,0,0,V17025,V17
90.722892,23.396308,0,0,V18169,V18
90.723273,23.394508,0,0,V17047,V17
90.721816,23.391844,0,0,V17049,V17
90.722785,23.394582,0,0,V17034,V17
90.725028,23.392472,0,0,V17026,V17
90.725333,23.393722,0,0,V17027,V17
90.730436,23.399985,0,0,V18152,V18
90.730047,23.399526,0,0,V18115,V18
90.721700,23.402498,0,0,V63093,V63
90.722112,23.402497,0,0,V63078,V63
90.723882,23.397724,0,0,V18122,V18
90.723500,23.397582,0,0,V18125,V18
90.724878,23.397691,0,0,V18171,V18
90.722806,23.402611,0,0,V63087,V63
90.725742,23.395973,0,0,V17031,V17
90.725750,23.395639,0,0,V17030,V17
90.725611,23.394722,0,0,V17028,V17
90.725389,23.395167,0,0,V17029,V17
90.727972,23.392306,0,0,V18049,V18
90.727444,23.391583,0,0,V18048,V18
90.726634,23.394328,0,0,V18170,V18
90.726222,23.397771,0,0,V18081,V18
90.726694,23.396222,0,0,V17032,V17
90.725217,23.396743,0,0,V17033,V17
90.725583,23.397861,0,0,V18083,V18
90.724940,23.398572,0,0,V18084,V18
90.725673,23.397836,0,0,V18082,V18
90.727528,23.397222,0,0,V18079,V18
90.726611,23.397472,0,0,V18080,V18
90.727081,23.396206,0,0,V18148,V18
90.728225,23.396227,0,0,V18168,V18
90.728889,23.397972,0,0,V18077,V18
90.728444,23.399056,0,0,V18076,V18
90.729306,23.395139,0,0,V18053,V18
90.734755,23.390925,0,0,V18127,V18
90.729306,23.391222,0,0,V18035,V18
90.733480,23.390723,0,0,V18128,V18
90.733450,23.390841,0,0,V18174,V18
90.729309,23.388777,0,0,V18166,V18
90.733931,23.390027,0,0,V18133,V18
90.733809,23.390984,0,0,V18123,V18
90.734144,23.391002,0,0,V18126,V18
90.734251,23.391009,0,0,V18146,V18
90.728944,23.394056,0,0,V18051,V18
90.729111,23.392611,0,0,V18039,V18
90.729500,23.391306,0,0,V18036,V18
90.728528,23.394056,0,0,V18114,V18
90.728750,23.393194,0,0,V18050,V18
90.729861,23.391889,0,0,V18037,V18
90.733694,23.393361,0,0,V18038,V18
90.729583,23.392778,0,0,V18040,V18
90.729806,23.393167,0,0,V18042,V18
90.729333,23.394583,0,0,V18052,V18
90.729972,23.393972,0,0,V18043,V18
90.732375,23.391664,0,0,V18124,V18
90.731990,23.391063,0,0,V18179,V18
90.729593,23.389725,0,0,V18177,V18
90.728792,23.389594,0,0,V18223,V18
90.731647,23.390884,0,0,V18162,V18
90.738469,23.384981,0,0,T00005,T00
90.734672,23.391526,0,0,V18095,V18
90.734985,23.391526,0,0,V18117,V18
90.732917,23.392583,0,0,V18156,V18
90.731861,23.394889,0,0,V18142,V18
90.731613,23.394417,0,0,V18136,V18
90.732139,23.394667,0,0,V18102,V18
90.732056,23.394750,0,0,V18087,V18
90.737970,23.393358,0,0,V18155,V18
90.734576,23.392887,0,0,V18129,V18
90.733928,23.393658,0,0,V18097,V18
90.734508,23.393574,0,0,V18096,V18
90.732222,23.396444,0,0,V18059,V18
90.729668,23.397010,0,0,V18159,V18
90.730083,23.395417,0,0,V18054,V18
90.729389,23.396111,0,0,V18143,V18
90.729278,23.395889,0,0,V18099,V18
90.729477,23.396333,0,0,V18116,V18
90.729500,23.396306,0,0,V18154,V18
90.730201,23.396805,0,0,V18100,V18
90.730750,23.396750,0,0,V18055,V18
90.731944,23.396250,0,0,V18058,V18
90.731361,23.396833,0,0,V18056,V18
90.731583,23.397028,0,0,V18057,V18
90.731789,23.396561,0,0,V18101,V18
90.729806,23.399583,0,0,V18119,V18
90.728889,23.400167,0,0,V18074,V18
90.728601,23.398977,0,0,V18132,V18
90.728578,23.399556,0,0,V18075,V18
90.729173,23.398957,0,0,V18112,V18
90.729402,23.399001,0,0,V18185,V18
90.728944,23.400222,0,0,V18073,V18
90.729278,23.401000,0,0,V18072,V18
90.728778,23.401583,0,0,V18111,V18
90.731915,23.400200,0,0,V18108,V18
90.730679,23.398770,0,0,V18130,V18
90.731717,23.399750,0,0,V18160,V18
90.731694,23.399750,0,0,V18121,V18
90.731551,23.400275,0,0,V18113,V18
90.731414,23.400971,0,0,V18135,V18
90.732072,23.402280,0,0,V18110,V18
90.735251,23.399454,0,0,V18140,V18
90.733287,23.396532,0,0,V18141,V18
90.732806,23.397472,0,0,V18062,V18
90.732338,23.396936,0,0,V18061,V18
90.732707,23.396824,0,0,V18060,V18
90.731972,23.397806,0,0,V18063,V18
90.731825,23.398661,0,0,V18064,V18
90.732222,23.399056,0,0,V18065,V18
90.735297,23.397694,0,0,V18070,V18
90.734035,23.396736,0,0,V18103,V18
90.733722,23.397722,0,0,V18104,V18
90.734702,23.398310,0,0,V18118,V18
90.735167,23.398806,0,0,V18069,V18
90.734070,23.401124,0,0,V18138,V18
90.732101,23.400552,0,0,V18151,V18
90.732528,23.399556,0,0,V18067,V18
90.732323,23.401927,0,0,V18109,V18
90.733750,23.401361,0,0,V18144,V18
90.734445,23.402475,0,0,V18107,V18
90.732051,23.402822,0,0,V18145,V18
90.733097,23.402888,0,0,V18068,V18
90.733539,23.402833,0,0,V18106,V18
90.733684,23.403058,0,0,V18105,V18
90.727472,23.414056,0,0,V34009,V34
90.722861,23.409083,0,0,V63069,V63
90.723325,23.406578,0,0,V63056,V63
90.720667,23.407611,0,0,V63030,V63
90.721889,23.404639,0,0,V63080,V63
90.722083,23.406944,0,0,V63032,V63
90.721528,23.406028,0,0,V63033,V63
90.720939,23.407419,0,0,V63116,V63
90.721389,23.407417,0,0,V63031,V63
90.721667,23.405778,0,0,V63079,V63
90.722807,23.404032,0,0,V63104,V63
90.723249,23.403670,0,0,V63107,V63
90.722639,23.405417,0,0,V63081,V63
90.720972,23.406472,0,0,V63034,V63
90.721667,23.405778,0,0,V63035,V63
90.722944,23.406500,0,0,V63036,V63
90.720983,23.408970,0,0,V63037,V63
90.721250,23.408806,0,0,V63038,V63
90.720389,23.409444,0,0,V63054,V63
90.721306,23.409972,0,0,V63086,V63
90.724358,23.408587,0,0,V63096,V63
90.724304,23.408614,0,0,V63084,V63
90.721833,23.408417,0,0,V63039,V63
90.722667,23.408528,0,0,V63040,V63
90.723056,23.408444,0,0,V63041,V63
90.722109,23.409500,0,0,V63058,V63
90.724853,23.408946,0,0,V63105,V63
90.722750,23.409000,0,0,V63057,V63
90.725304,23.410535,0,0,V63082,V63
90.725615,23.406440,0,0,V63083,V63
90.724428,23.404589,0,0,V63068,V63
90.724398,23.405114,0,0,V63072,V63
90.723780,23.404736,0,0,V63109,V63
90.723848,23.405613,0,0,V63055,V63
90.724153,23.405945,0,0,V63094,V63
90.724840,23.405419,0,0,V63101,V63
90.724531,23.403301,0,0,V63090,V63
90.724470,23.405361,0,0,V63122,V63
90.727469,23.406888,0,0,V63046,V63
90.724505,23.410306,0,0,V63066,V63
90.724146,23.408312,0,0,V63042,V63
90.724306,23.408194,0,0,V63043,V63
90.724165,23.406826,0,0,V63844,V63
90.723757,23.409335,0,0,V63089,V63
90.723589,23.409589,0,0,V63091,V63
90.724586,23.410670,0,0,V63088,V63
90.724806,23.407167,0,0,V63059,V63
90.725009,23.407115,0,0,V63045,V63
90.728080,23.407789,0,0,V63112,V63
90.725115,23.408723,0,0,V63097,V63
90.724833,23.408111,0,0,V63047,V63
90.724944,23.409060,0,0,V63067,V63
90.726333,23.408917,0,0,V63048,V63
90.725743,23.415874,0,0,V34016,V34
90.724556,23.414972,0,0,V34018,V34
90.726082,23.411280,0,0,V63092,V63
90.725110,23.412020,0,0,V63120,V63
90.725216,23.416093,0,0,V34017,V34
90.725133,23.415757,0,0,V34029,V34
90.725575,23.415513,0,0,V34015,V34
90.723732,23.417391,0,0,V34027,V34
90.722556,23.418333,0,0,V34021,V34
90.723167,23.416861,0,0,V34026,V34
90.721651,23.416683,0,0,V34022,V34
90.722094,23.416908,0,0,V34025,V34
90.723740,23.416527,0,0,V34020,V34
90.724083,23.416083,0,0,V34019,V34
90.725689,23.416534,0,0,V34038,V34
90.724024,23.418037,0,0,R00017,R00
90.725056,23.417170,0,0,R00016,R00
90.759524,23.416260,0,0,R00014,R00
90.726219,23.416370,0,0,R00031,R00
90.725987,23.415891,0,0,V34035,V34
90.725773,23.415874,0,0,V34014,V34
90.725965,23.414942,0,0,V34013,V34
90.726163,23.415836,0,0,V34036,V34
90.725830,23.416315,0,0,R00015,R00
90.725857,23.416092,0,0,R00044,R00
90.726583,23.414611,0,0,V34011,V34
90.726468,23.414778,0,0,V34012,V34
90.726972,23.414639,0,0,V34010,V34
90.727163,23.415703,0,0,R00013,R00
90.725937,23.419233,0,0,R00039,R00
90.725460,23.419026,0,0,R00040,R00
90.725738,23.419034,0,0,R00038,R00
90.725323,23.419261,0,0,R00018,R00
90.725857,23.419648,0,0,R00020,R00
90.726219,23.419620,0,0,R00021,R00
90.726545,23.417940,0,0,R00046,R00
90.726514,23.418255,0,0,R00051,R00
90.726713,23.418236,0,0,R00047,R00
90.726789,23.418606,0,0,R00022,R00
90.726659,23.419737,0,0,R00032,R00
90.727079,23.419636,0,0,R00024,R00
90.727132,23.420241,0,0,R00027,R00
90.729580,23.414817,0,0,R00007,R00
90.732042,23.411679,0,0,R00034,R00
90.729667,23.410500,0,0,V34024,V34
90.729083,23.407333,0,0,V63061,V63
90.729240,23.406962,0,0,V63060,V63
90.729080,23.406990,0,0,V63065,V63
90.732063,23.405541,0,0,V18134,V18
90.731955,23.410752,0,0,V34031,V34
90.729969,23.412109,0,0,V34002,V34
90.729278,23.412944,0,0,V34005,V34
90.729305,23.411634,0,0,V34030,V34
90.729778,23.412111,0,0,V34003,V34
90.729417,23.412333,0,0,V34004,V34
90.728667,23.413500,0,0,V34007,V34
90.728917,23.412917,0,0,V34006,V34
90.728740,23.414360,0,0,V34008,V34
90.729663,23.414898,0,0,R00008,R00
90.730857,23.412648,0,0,R00041,R00
90.730056,23.411694,0,0,V34001,V34
90.732019,23.411884,0,0,R00028,R00
90.731910,23.411702,0,0,V34028,V34
90.731798,23.412445,0,0,R00030,R00
90.729885,23.414537,0,0,R00006,R00
90.732113,23.412323,0,0,V34033,V34
90.731663,23.413120,0,0,R00005,R00
90.737080,23.409176,0,0,S00005,S00
90.732910,23.404461,0,0,V18137,V18
90.732834,23.404309,0,0,V18161,V18
90.737032,23.403709,0,0,S00038,S00
90.734004,23.403770,0,0,V18041,V18
90.733274,23.412037,0,0,R00002,R00
90.732444,23.411301,0,0,R00029,R00
90.732719,23.410315,0,0,R00001,R00
90.731238,23.411229,0,0,V34032,V34
90.732274,23.412620,0,0,R00004,R00
90.732719,23.412342,0,0,R00003,R00
90.735607,23.410009,0,0,S00003,S00
90.734496,23.410981,0,0,S00001,S00
90.735357,23.410370,0,0,S00002,S00
90.729329,23.419136,0,0,R00045,R00
90.727941,23.417731,0,0,R00043,R00
90.728338,23.416148,0,0,R00049,R00
90.728163,23.415120,0,0,R00011,R00
90.761246,23.415399,0,0,R00012,R00
90.728204,23.416173,0,0,R00035,R00
90.728441,23.415259,0,0,R00010,R00
90.729219,23.415203,0,0,R00009,R00
90.728353,23.415520,0,0,R00036,R00
90.729140,23.419729,0,0,R00023,R00
90.728879,23.419319,0,0,R00019,R00
90.728246,23.419287,0,0,R00033,R00
90.728266,23.418269,0,0,R00037,R00
90.727386,23.418920,0,0,R00048,R00
90.727760,23.418897,0,0,R00025,R00
90.728320,23.417229,0,0,R00061,R00
90.728569,23.419357,0,0,R00056,R00
90.728432,23.419400,0,0,R00058,R00
90.728515,23.419427,0,0,R00055,R00
90.728569,23.419481,0,0,R00053,R00
90.736667,23.424250,0,0,P00007,P00
90.736091,23.423523,0,0,P00010,P00
90.735367,23.423716,0,0,P00008,P00
90.736320,23.423830,0,0,P00009,P00
90.736503,23.422999,0,0,P00011,P00
90.736389,23.424389,0,0,P00058,P00
90.737112,23.424138,0,0,P00006,P00
90.739176,23.419917,0,0,P00013,P00
90.750749,23.401464,0,0,M00003,M00
90.737115,23.410565,0,0,S00043,S00
90.741691,23.391453,0,0,T00029,T00
90.742692,23.384565,0,0,T00017,T00
90.741996,23.386981,0,0,T00023,T00
90.739913,23.386259,0,0,T00043,T00
90.739357,23.385787,0,0,T00009,T00
90.738441,23.385592,0,0,T00006,T00
90.738393,23.385145,0,0,T00007,T00
90.739052,23.386065,0,0,T00010,T00
90.738385,23.385759,0,0,T00038,T00
90.739385,23.386231,0,0,T00011,T00
90.739580,23.386787,0,0,T00012,T00
90.741857,23.385203,0,0,T00018,T00
90.740885,23.386370,0,0,T00019,T00
90.741792,23.386051,0,0,T00022,T00
90.741441,23.386370,0,0,T00021,T00
